hold,entry,exit,group,sector,ticker,stock_ret,iv_put,put_premium,put_ret_on_premium,iv_call,atm_strike,c30_strike,atm_premium,c30_premium,atm_ret_on_premium,c30_ret_on_premium
1 month,2020-07-06,2020-08-04,G3,XLU,ED,0.03830376184322026,,,,0.3006,1.0,1.0502320458618126,0.0354533874516101,0.016162000863116897,0.08039780107050531,-1.0
1 month,2020-08-04,2020-09-02,G4,XLK,AVGO,0.14196539455959356,0.379,0.04458617677478191,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G1,XLK,AMD,0.0609125146920122,,,,0.5855,1.0,1.1075902327002618,0.06892913412725869,0.03021884787450291,-0.11630233770884335,-1.0
1 month,2020-08-04,2020-09-02,G3,XLK,IBM,0.03193217177328744,,,,0.2346,1.0,1.0383218058407302,0.027668791599963126,0.012735829443592991,0.154086243987974,-1.0
1 month,2020-08-04,2020-09-02,G2,XLY,TJX,0.06475238699353802,0.36950000000000005,0.04346868601751794,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G4,XLY,HD,0.07781591736334548,0.29309999999999997,0.03447895406899814,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G1,XLY,TSLA,0.5042704087334045,,,,0.6701999999999999,1.0,1.1266982362279054,0.07886640841102631,0.03418079716054513,5.39398216418465,10.046324365463612
1 month,2020-08-04,2020-09-02,G3,XLY,RCL,0.3916140485921784,,,,0.8847,1.0,1.179683433112607,0.10397711203971147,0.043800739992945655,2.766348582970945,3.8385167810795933
1 month,2020-08-04,2020-09-02,G2,XLV,GILD,-0.05770328820276138,0.2912,0.034255330270582994,0.6845053819934834,,,,,,,
1 month,2020-08-04,2020-09-02,G4,XLV,UNH,0.05169122702414408,0.30329999999999996,0.035679416640500124,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G3,XLV,LLY,-0.02951873152319484,,,,0.2992,1.0,1.0499419916086619,0.035273075753921836,0.01609001190034272,-1.0,-1.0
1 month,2020-08-04,2020-09-02,G2,XLI,BA,0.05882347503630059,0.503,0.0591640301299301,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G4,XLI,ETN,0.12336896797905106,0.3017,0.03549111376501141,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G1,XLI,LMT,0.05955098476466736,,,,0.3184,1.0,1.0534903293341427,0.03753262018018013,0.01707471942213236,0.5866460822288782,-0.6450509504320825
1 month,2020-08-04,2020-09-02,G3,XLI,GE,0.04885983818803186,,,,0.4921,1.0,1.087638286722698,0.05795946061348982,0.02573737899086172,-0.1569997775883366,-1.0
1 month,2020-08-04,2020-09-02,G4,XLC,CMCSA,0.04535993174219466,0.263,0.030935992556351353,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G1,XLC,MTCH,0.09221899207269346,,,,0.5872999999999999,1.0,1.1079861216124096,0.06914042638479785,0.03030404283284453,0.3337926433871401,-1.0
1 month,2020-08-04,2020-09-02,G3,XLC,FOXA,0.05407124123582596,,,,0.5206000000000001,1.0,1.0936048713500737,0.06130792689707929,0.027117604550764257,-0.11803833578326628,-1.0
1 month,2020-08-04,2020-09-02,G4,XLB,SHW,0.07629541690330965,0.24850000000000003,0.02922904067148554,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G1,XLB,NEM,-0.03871891818688744,,,,0.4382,1.0,1.0766394616641197,0.05162415394713279,0.023095857598116065,-1.0,-1.0
1 month,2020-08-04,2020-09-02,G3,XLB,ECL,0.10495988703803727,,,,0.2823,1.0,1.046854852768325,0.033283984726110896,0.015218666068282502,2.153465184584626,2.818010987888743
1 month,2020-08-04,2020-09-02,G2,XLE,OXY,-0.21219806610291703,0.7333,0.08618586342047152,1.4620982801747284,,,,,,,
1 month,2020-08-04,2020-09-02,G1,XLE,EQT,-0.05757172478928907,,,,0.6873,1.0,1.1306766290040373,0.08087127637418597,0.034969177147361315,-1.0,-1.0
1 month,2020-08-04,2020-09-02,G3,XLE,FANG,-0.10813229813346614,,,,0.6527,1.0,1.1226692102470976,0.07681415418119734,0.033370011126413024,-1.0,-1.0
1 month,2020-08-04,2020-09-02,G4,XLP,GIS,-0.018861782235486735,0.2192,0.02577944293244887,-0.2683401931953612,,,,,,,
1 month,2020-08-04,2020-09-02,G1,XLP,CHD,0.024560811408935068,,,,0.251,1.0,1.041225759814366,0.029599540901511893,0.013593402290265455,-0.17022998800361622,-1.0
1 month,2020-08-04,2020-09-02,G3,XLP,SYY,0.1243763329229799,,,,0.47619999999999996,1.0,1.0843551774572988,0.05609094595156641,0.024962423030579717,1.217404802378923,0.6032560387528905
1 month,2020-08-04,2020-09-02,G2,XLU,PCG,0.02544260622758765,0.4446,0.052300377429179506,-1.0,,,,,,,
1 month,2020-08-04,2020-09-02,G4,XLU,AEE,-0.023847519957983843,0.3173,0.037326985647441906,-0.361118516688523,,,,,,,
1 month,2020-08-04,2020-09-02,G3,XLU,VST,0.02825123067281088,,,,0.4113,1.0,1.0712876155117492,0.048461203658324986,0.021762065249165918,-0.41703406972728707,-1.0
1 month,2020-09-02,2020-10-02,G2,XLK,LRCX,-0.09020002316450715,0.49439999999999995,0.058149065469236656,0.5511861185839144,,,,,,,
1 month,2020-09-02,2020-10-02,G4,XLK,TXN,-0.04436498763006491,0.2962,0.03483943566491387,0.2734129236985321,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLK,CRM,-0.10423229230395537,,,,0.4891,1.0,1.0870252778403602,0.05761093122137869,0.025591432517926345,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G3,XLK,AMAT,-0.10556262305880593,,,,0.44880000000000003,1.0,1.0787821926465078,0.05287433067901599,0.023618594215379332,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G4,XLY,RCL,-0.045487668446126284,0.7905,0.09287932680556439,-0.5102498046594244,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLY,TSLA,-0.07215510326618979,,,,1.2770000000000001,1.0,1.2957424492532632,0.14963645942614134,0.05998485288990331,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G2,XLV,GILD,-0.059419072260689654,0.2756,0.03241480401829531,0.8330844211537667,,,,,,,
1 month,2020-09-02,2020-10-02,G4,XLV,BSX,-0.08879943264620305,0.3034,0.03568680916486828,1.488298470058266,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLV,ABT,-0.026864188866469796,,,,0.2671,1.0,1.0441155261292414,0.03149891968034646,0.014431268751304233,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G3,XLV,ABBV,-0.08334201133700547,,,,0.2586,1.0,1.042590631400104,0.030498334645365287,0.013989411549035494,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G4,XLI,UNP,0.0003567471997827365,0.311,0.03658121770863832,-1.0,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLI,DE,0.03893227163128987,,,,0.3574,1.0,1.0608425199583658,0.04212549040606695,0.019057963879635775,-0.07580253058174968,-1.0
1 month,2020-09-02,2020-10-02,G3,XLI,ADP,-0.020244901893192502,,,,0.32770000000000005,1.0,1.0552335309910088,0.03863106284046427,0.017549701150018557,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G4,XLC,VZ,-0.021311676052776063,0.1855,0.021806941113404626,-0.02271134947597364,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLC,LYV,-0.05474960103801929,,,,0.5625,1.0,1.102578993467518,0.06623285285005955,0.029126380079738796,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G3,XLC,FOX,0.006430686231884364,,,,,,,,,,
1 month,2020-09-02,2020-10-02,G2,XLB,MLM,0.1316272148729567,0.3618,0.04255846605026464,-1.0,,,,,,,
1 month,2020-09-02,2020-10-02,G4,XLB,NUE,-0.021396547794488407,0.325,0.038228697955483885,-0.44030142435392283,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLB,PKG,0.019647612298792305,,,,0.3446,1.0,1.0584121222379979,0.04061956421115419,0.018409541587399214,-0.5163017457140248,-1.0
1 month,2020-09-02,2020-10-02,G3,XLB,ECL,-0.050968962402533124,,,,0.2944,1.0,1.0490703651248428,0.03471224051204848,0.015842968143789746,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G2,XLE,OXY,-0.20325281623621472,0.6747,0.07931330524780815,1.5626572439664113,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLE,HAL,-0.3039998704880188,,,,0.5193,1.0,1.0933393977867198,0.06115919478892569,0.027054892750716878,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G3,XLE,PSX,-0.1497085787600444,,,,0.4764,1.0,1.0844051857707135,0.05611845513657126,0.02497219297926019,-1.0,-1.0
1 month,2020-09-02,2020-10-02,G4,XLP,PM,-0.05428089158036509,0.26039999999999996,0.03062557300313729,0.7724041138692999,,,,,,,
1 month,2020-09-02,2020-10-02,G1,XLP,TGT,0.061799104788038406,,,,0.2926,1.0,1.048740971369309,0.03450038899709583,0.01575023704160394,0.7912582027188326,-0.17092464169036792
1 month,2020-09-02,2020-10-02,G4,XLU,DTE,-0.04401223855834202,0.3011,0.03541612449723431,0.24271752438014382,,,,,,,
1 month,2020-09-02,2020-10-02,G3,XLU,AEP,0.062134112606658354,,,,0.2675,1.0,1.0441874935692559,0.03154600489750161,0.014452034829693977,0.9696349128373898,0.24180568680394
1 month,2020-10-02,2020-11-02,G2,XLK,AMAT,0.03642013753569495,0.4294,0.050515546373536314,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G1,XLK,ORCL,-0.03657013082371019,,,,0.2836,1.0,1.047086826602688,0.033434949642488075,0.015285846200292708,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G2,XLY,BKNG,-0.06230162113533222,0.4006,0.047128899112195526,0.32194093876490437,,,,,,,
1 month,2020-10-02,2020-11-02,G4,XLY,MCD,-0.045403545887015784,0.2384,0.028042157541913814,0.6191174241551272,,,,,,,
1 month,2020-10-02,2020-11-02,G1,XLY,TJX,-0.10220390158253667,,,,0.3788,1.0,1.064937213348616,0.04463681470228705,0.02013665547570394,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G2,XLV,CVS,0.012844313421644493,0.3132,0.03684668928560894,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G4,XLV,DHR,0.09383508878732316,0.28300000000000003,0.03329237136784929,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G3,XLV,ABBV,0.03868770251426845,,,,0.3024,1.0,1.0505260225063588,0.03564764095445016,0.016254514702622225,0.08528086230734688,-1.0
1 month,2020-10-02,2020-11-02,G2,XLI,RTX,-0.060498797482660405,0.3836,0.04512945597487718,0.34056119613626756,,,,,,,
1 month,2020-10-02,2020-11-02,G4,XLI,DE,0.030739768145676916,0.3379,0.039753187311730644,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G1,XLI,UBER,-0.07714739536686221,,,,0.4947,1.0,1.0881737712419115,0.058262978072091985,0.025863763977739918,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G3,XLI,GD,-0.023907638622394534,,,,0.305,1.0,1.051004947489021,0.03595363148069029,0.01638805967443924,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G2,XLC,GOOGL,0.11591108187500243,0.3837,0.045141218200018915,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G4,XLC,CHTR,-0.051271284514391446,0.325,0.038235278568069485,0.340941832635383,,,,,,,
1 month,2020-10-02,2020-11-02,G3,XLC,OMC,-0.050847787500748254,,,,0.3874,1.0,1.0666037862413769,0.045648370382730445,0.020568258871896436,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G2,XLB,NEM,0.039171767925516354,0.3983,0.04685840231856913,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G4,XLB,VMC,0.09239794591098738,0.3529,0.04151802621742607,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G3,XLB,LYB,-0.004567972321155023,,,,0.5218,1.0,1.0938539196368535,0.0614469020337093,0.027175471585538118,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G2,XLE,HAL,0.13174173316258475,0.6944,0.08162965990015728,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G3,XLE,TRGP,0.13016203927187586,,,,0.7469,1.0,1.1448633205830425,0.08785320565250783,0.037687400302851164,0.481585541530668,-1.0
1 month,2020-10-02,2020-11-02,G2,XLP,KR,-0.058996045629818084,0.29059999999999997,0.03418689684954688,0.7256917435195669,,,,,,,
1 month,2020-10-02,2020-11-02,G4,XLP,ADM,0.03893875807169467,0.2878,0.03385733949457866,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G1,XLP,TGT,-0.029603904833108707,,,,0.2772,1.0,1.0459255395417946,0.03268163693351919,0.014954865441317949,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G3,XLP,MO,-0.06389557493361764,,,,0.3053,1.0,1.0510602596908776,0.03598893775994465,0.016403462163532816,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G2,XLU,VST,-0.01389638000860638,0.406,0.04776395836490594,-0.7090613825922643,,,,,,,
1 month,2020-10-02,2020-11-02,G4,XLU,SO,0.04887993757330733,0.2484,0.029219442837344425,-1.0,,,,,,,
1 month,2020-10-02,2020-11-02,G1,XLU,PCG,-0.025252555942984145,,,,0.45399999999999996,1.0,1.0798208814093344,0.0534795848444655,0.023874445787785633,-1.0,-1.0
1 month,2020-10-02,2020-11-02,G3,XLU,NRG,0.04571533431376551,,,,0.4139,1.0,1.0717965432821468,0.04876493128110292,0.02189143650533999,-0.06253668132450041,-1.0
1 month,2020-11-02,2020-12-02,G2,XLK,AMD,0.25488623418177214,0.4964,0.05839167172502833,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G1,XLK,MU,0.3902634784551451,,,,0.4387,1.0,1.0767336023325347,0.05168012216189783,0.023120551028933543,6.551520045416503,12.560657604148474
1 month,2020-11-02,2020-12-02,G3,XLK,CSCO,0.22256263965744472,,,,0.43939999999999996,1.0,1.0768741242447577,0.05176241926434991,0.023155115829602634,3.2996954705849566,5.291849994826275
1 month,2020-11-02,2020-12-02,G2,XLY,TJX,0.2562813848865948,0.4826,0.056770024016968505,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G3,XLY,RCL,0.4142405197974153,,,,0.8654000000000001,1.0,1.17462705662666,0.10171871674894126,0.042958614507905196,3.072411971336896,4.577774467718502
1 month,2020-11-02,2020-12-02,G2,XLV,MRK,0.06674484957915938,0.2967,0.03490571663357134,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G3,XLV,BSX,-0.011577358032256568,,,,0.3897,1.0,1.0670492847536663,0.045918081820001136,0.020683504841372772,-1.0,-1.0
1 month,2020-11-02,2020-12-02,G2,XLI,UBER,0.5251363992568738,0.7298,0.08577903290403159,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G4,XLI,ADP,0.0626776469619601,0.3556,0.041836557551046934,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G1,XLI,GE,0.38696841498537426,,,,0.5665,1.0,1.1034315947351587,0.06669577854505769,0.029316890873700954,4.8019926212263915,8.671449181692227
1 month,2020-11-02,2020-12-02,G3,XLI,NOC,0.011913278286751039,,,,0.36060000000000003,1.0,1.0614383931421518,0.04249504714383847,0.019219691547559814,-0.7196548989244195,-1.0
1 month,2020-11-02,2020-12-02,G2,XLC,FOX,0.11751551184673148,0.6135,0.07214235636904016,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G3,XLC,LYV,0.3915986892873229,,,,0.7606999999999999,1.0,1.1482204574999966,0.0894686133482486,0.038310306423098905,3.376939293370514,5.35281349878693
1 month,2020-11-02,2020-12-02,G2,XLB,IFF,0.07081014754418069,0.4483,0.05273845916004771,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G1,XLB,FCX,0.32017508719701593,,,,0.5552,1.0,1.1009849668966927,0.06536892949708753,0.0287781352465587,3.8979704832290576,6.616550496493134
1 month,2020-11-02,2020-12-02,G3,XLB,LIN,0.10218345645303573,,,,0.3786,1.0,1.0648968133413148,0.04461247903015522,0.02012660533280527,1.2904680186897077,0.8526046740204984
1 month,2020-11-02,2020-12-02,G2,XLE,FANG,0.47941082087606635,0.8659,0.10170690186031256,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G4,XLE,OKE,0.2819020535005239,0.6003000000000001,0.07059326493049639,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G1,XLE,BKR,0.26656241101550227,,,,0.6552,1.0,1.1232357085814457,0.0771046211505607,0.03348608421395391,2.4571522048593044,3.2801870030038094
1 month,2020-11-02,2020-12-02,G3,XLE,PSX,0.3643074545264602,,,,0.59,1.0,1.1085743957229286,0.06945459205799366,0.0304317532154282,4.245260878103903,7.403494106737195
1 month,2020-11-02,2020-12-02,G2,XLP,TGT,0.1473493892056006,0.4194,0.04934060848008977,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G4,XLP,CL,0.06961048248585655,0.2607,0.030668292280560963,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G3,XLP,SYY,0.2743036106872996,,,,0.47609999999999997,1.0,1.0843283930362304,0.05607639053133323,0.024957537844904218,3.8916060411204576,6.611937476831593
1 month,2020-11-02,2020-12-02,G2,XLU,PCG,0.2984456180489983,0.5162,0.060717983396814966,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G4,XLU,DTE,0.024264539515137074,0.35090000000000005,0.04128360528922026,-1.0,,,,,,,
1 month,2020-11-02,2020-12-02,G3,XLU,VST,0.06369777484946604,,,,0.4808,1.0,1.0852954250903675,0.05662875160886092,0.025186989354231915,0.12483099202736292,-1.0
1 month,2020-12-02,2021-01-04,G4,XLK,CSCO,0.009717765885735252,0.2323,0.027328326762125283,-1.0,,,,,,,
1 month,2020-12-02,2021-01-04,G1,XLK,AMAT,0.01852502661558253,,,,0.3568,1.0,1.0607063558462375,0.04204474750184919,0.01902762313959253,-0.559397363136317,-1.0
1 month,2020-12-02,2021-01-04,G1,XLY,TSLA,0.28295414243433314,,,,0.8473,1.0,1.169935927778422,0.09959947527026365,0.04216472820781367,1.8409200115415847,1.680397086846809
1 month,2020-12-02,2021-01-04,G2,XLV,BSX,0.03279645334820924,0.313,0.036827534550769876,-1.0,,,,,,,
1 month,2020-12-02,2021-01-04,G4,XLV,ABBV,0.004000525388172083,0.23850000000000002,0.02805827547022157,-1.0,,,,,,,
1 month,2020-12-02,2021-01-04,G1,XLV,MCK,-0.03549896313619172,,,,0.34380000000000005,1.0,1.0582391357010155,0.04051526756702448,0.01836893471633921,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G3,XLV,TMO,-0.01430334364811281,,,,0.2894,1.0,1.0481347897827393,0.03411351983120808,0.015585260797143586,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G4,XLI,ETN,-0.0014294075417243812,0.257,0.030236214229774374,-0.9527253137293609,,,,,,,
1 month,2020-12-02,2021-01-04,G1,XLI,BA,-0.09439358635997208,,,,0.5294,1.0,1.0954550618016274,0.062335668561324754,0.027541500126499016,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G3,XLI,NOC,-0.01342190858929404,,,,0.2561,1.0,1.0421223210037538,0.03019375644564359,0.0138592431135603,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G4,XLC,NWSA,-0.012506394501946794,0.34600000000000003,0.040710621454700016,-0.6927977501924626,,,,,,,
1 month,2020-12-02,2021-01-04,G1,XLC,TMUS,-0.0053330863134424256,,,,0.248,1.0,1.0406793927803792,0.029240193265186894,0.013436838745861818,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G2,XLB,NEM,0.06027310463853075,0.34130000000000005,0.04015762934893675,-1.0,,,,,,,
1 month,2020-12-02,2021-01-04,G4,XLB,NUE,-0.039536211273741406,0.3146,0.03701582513867456,0.06808942190602352,,,,,,,
1 month,2020-12-02,2021-01-04,G1,XLB,FCX,0.1270766218650634,,,,0.4771,1.0,1.0845267762873696,0.056190713567520666,0.025006383362161252,1.2615235471669841,0.7015593563233395
1 month,2020-12-02,2021-01-04,G3,XLB,APD,-0.01587488907143564,,,,0.2636,1.0,1.043465166641131,0.031076649123649516,0.014249461333927446,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G1,XLE,OXY,0.09874903815410363,,,,0.7288,1.0,1.1404902234474048,0.08572903267554267,0.03686672491216182,0.1518739343279143,-1.0
1 month,2020-12-02,2021-01-04,G3,XLE,PSX,0.08458799114635851,,,,0.478,1.0,1.0847118475649244,0.05629648612470153,0.02505033228539381,0.5025447762226016,-1.0
1 month,2020-12-02,2021-01-04,G4,XLP,COST,-0.008735424240686074,0.22690000000000002,0.02669254737611657,-0.6727392062811426,,,,,,,
1 month,2020-12-02,2021-01-04,G1,XLP,TGT,0.006915692172712928,,,,0.2639,1.0,1.043519016792394,0.031111964091911776,0.014265052160813481,-0.7777159888626005,-1.0
1 month,2020-12-02,2021-01-04,G3,XLP,KMB,-0.02819242239753994,,,,0.21420000000000003,1.0,1.0347400369173714,0.02526071728551427,0.011663286671570334,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G4,XLU,NRG,0.08035758898500744,0.2994,0.03522698733996215,-1.0,,,,,,,
1 month,2020-12-02,2021-01-04,G1,XLU,PCG,-0.02553852787409483,,,,0.3066,1.0,1.051291428618093,0.03613784412290815,0.016470190640901536,-1.0,-1.0
1 month,2020-12-02,2021-01-04,G3,XLU,XEL,-0.0376434929257925,,,,0.244,1.0,1.0399696412583532,0.028769283277956657,0.013227872016954103,-1.0,-1.0
1 month,2021-01-04,2021-02-03,G2,XLK,NVDA,0.031799434046770214,0.4128,0.04857115378518406,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G4,XLK,CSCO,0.04117373843350869,0.245,0.028826564337883047,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLK,ORCL,-0.021052824530561787,,,,0.2434,1.0,1.039857355476547,0.028695763597147074,0.013196505760765184,-1.0,-1.0
1 month,2021-01-04,2021-02-03,G4,XLY,AZO,0.01202977878530942,0.2753,0.0323934528893468,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLY,TSLA,0.17117721670882236,,,,0.7256,1.0,1.1397171100146264,0.08535139470783953,0.03672119736721751,1.0055585183436935,-0.14327121799460474
1 month,2021-01-04,2021-02-03,G3,XLY,RCL,-0.018382496125745607,,,,0.6679,1.0,1.126145901562186,0.07858810752394624,0.034074466159987826,-1.0,-1.0
1 month,2021-01-04,2021-02-03,G2,XLV,PFE,-0.04322147546460342,0.3039,0.035759659482302045,0.20866574487361356,,,,,,,
1 month,2021-01-04,2021-02-03,G4,XLV,SYK,-0.021211568894871413,0.32520000000000004,0.03826627214849688,-0.4456849934961703,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLV,LLY,0.19009072728754806,,,,0.34909999999999997,1.0,1.0592364379825838,0.041135996053322216,0.018637778634533614,3.6210313478527283,6.020916594776302
1 month,2021-01-04,2021-02-03,G4,XLI,HON,-0.042365912580277776,0.30329999999999996,0.03568904573799325,0.18708448780900366,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLI,GE,0.06972282342016567,,,,0.5166,1.0,1.0927413251662974,0.06082926172466606,0.026924570306458197,0.1462053203235476,-1.0
1 month,2021-01-04,2021-02-03,G3,XLI,LMT,-0.03554421782779549,,,,0.3039,1.0,1.050787545150406,0.03581722500002316,0.016331572295952463,-1.0,-1.0
1 month,2021-01-04,2021-02-03,G2,XLC,META,-0.008514815120733488,0.4086,0.04807724588776211,-0.8228930346673438,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLC,DIS,-0.00703515264546084,,,,0.3504,1.0,1.0594830715394579,0.041288945118738055,0.01870365799708134,-1.0,-1.0
1 month,2021-01-04,2021-02-03,G2,XLB,IFF,0.22068894496951863,0.3987,0.04691296582718379,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G4,XLB,DOW,0.024241497482452967,0.40130000000000005,0.04721874558641083,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLB,DD,0.06569941531994128,,,,0.37479999999999997,1.0,1.0641502857506147,0.04415941003375354,0.019935541421733476,0.48777837542945846,-0.9222930776468594
1 month,2021-01-04,2021-02-03,G2,XLE,EQT,0.28709960231843556,0.7541,0.08863233036425432,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G4,XLE,PSX,0.02017713901252316,0.4885,0.05747006580455721,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLE,FANG,0.2991416357764829,,,,0.6948000000000001,1.0,1.1324140765992163,0.08174187702132918,0.03531375619589358,2.659588532551399,3.7213204466947767
1 month,2021-01-04,2021-02-03,G3,XLE,WMB,0.09054726738507468,,,,0.3818,1.0,1.0655026564333885,0.0449828060522825,0.020287337452934578,1.0129306135289489,0.23449471917092768
1 month,2021-01-04,2021-02-03,G2,XLP,WMT,-0.036375006961317236,0.233,0.02741378112019022,0.3268876264036096,,,,,,,
1 month,2021-01-04,2021-02-03,G4,XLP,PEP,-0.04332150712925997,0.2112,0.024847020316449673,0.7435292673938663,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLP,MO,0.02840363626689868,,,,0.30879999999999996,1.0,1.0516916637073752,0.03639389396441884,0.01658305787910239,-0.2195494031315267,-1.0
1 month,2021-01-04,2021-02-03,G3,XLP,KMB,-0.007571105851051141,,,,0.2568,1.0,1.0422413797555623,0.03027328352859088,0.013895699930049014,-1.0,-1.0
1 month,2021-01-04,2021-02-03,G2,XLU,XEL,-0.0377704359704345,0.26940000000000003,0.03169895604752285,0.19153564280821667,,,,,,,
1 month,2021-01-04,2021-02-03,G4,XLU,NRG,0.17899273958009854,0.32130000000000003,0.03780734088691252,-1.0,,,,,,,
1 month,2021-01-04,2021-02-03,G1,XLU,VST,0.11053194861530025,,,,0.39590000000000003,1.0,1.0682449978924775,0.04664122278337594,0.02099378436533404,1.3698338512406356,1.0142605062024432
1 month,2021-01-04,2021-02-03,G3,XLU,CNP,-0.008903810523469224,,,,0.3435,1.0,1.058176353005919,0.040477122304220445,0.0183537046943803,-1.0,-1.0
1 month,2021-02-03,2021-03-05,G2,XLK,AMD,-0.10661056788772283,0.45549999999999996,0.05360398640652583,0.9888552145954554,,,,,,,
1 month,2021-02-03,2021-03-05,G4,XLK,CSCO,0.01048735486479968,0.317,0.03731360252576469,-1.0,,,,,,,
1 month,2021-02-03,2021-03-05,G1,XLK,PLTR,-0.2459067824199871,,,,1.188,1.0,1.2669828544249124,0.13929275568190577,0.05646322467593121,-1.0,-1.0
1 month,2021-02-03,2021-03-05,G2,XLY,BKNG,0.1380160961504251,0.4316,0.05079419424518278,-1.0,,,,,,,
1 month,2021-02-03,2021-03-05,G1,XLY,GM,-0.009216732191472787,,,,0.5563,1.0,1.1011834686812132,0.06548105111981349,0.02883065707193819,-1.0,-1.0
1 month,2021-02-03,2021-03-05,G3,XLY,RCL,0.24618273575227545,,,,0.7003,1.0,1.1336821752824393,0.08237564624257071,0.03556598356503712,1.9885378383235226,2.1631505498537402
1 month,2021-02-03,2021-03-05,G2,XLV,VRTX,0.004644529514403084,0.32770000000000005,0.03857274367567108,-1.0,,,,,,,
1 month,2021-02-03,2021-03-05,G4,XLV,TMO,-0.10665313320337089,0.2688,0.03164053832759814,2.3707749248483476,,,,,,,
1 month,2021-02-03,2021-03-05,G1,XLV,LLY,0.05495567121211975,,,,0.3096,1.0,1.0518153394224923,0.036476605574434454,0.01662408248144929,0.5066004730066456,-0.8110974369182862
1 month,2021-02-03,2021-03-05,G3,XLV,MRK,-0.05419022522512773,,,,0.2916,1.0,1.048506431742864,0.03435812972105725,0.015698698602058855,-1.0,-1.0
